name,children,size
RXRB,"NR1I2	1",0.1
RXRB,"NR2E3	1",0.1
RXRB,"NR0B2	1",0.1
RXRB,"AKAP13	1",0.1
RXRB,"THRA	1",0.1
RXRB,"TAF11	1",0.1
RXRG,"SRF	1",0.1
RXRG,"THRB	1",0.1
RYR1,"S100A1	1",0.1
RYR1,"RYR2	1",0.1
RYR1,"TRDN	1",0.1
RYR1,"HOMER2	1",0.1
RYR1,"HOMER3	1",0.1
RYR1,"HOMER1	1",0.1
RYR2,"RYR3	1",0.1
RYR2,"SRI	1",0.1
RYR2,"AKAP6	1",0.1
RYR2,"HOMER1	1",0.1
S100A1,"S100B	1",0.1
S100A1,"CACYBP	1",0.1
S100A1,"S100A4	1",0.1
S100A11,"S100B	1",0.1
S100A13,"SYT1	1",0.1
S100A2,"TPM1	1",0.1
S100A2,"TPM3	1",0.1
S100A2,"TPM2	1",0.1
S100B,"TP53	1",0.1
S100B,"IQGAP1	1",0.1
S100B,"NDRG1	1",0.1
S100B,"CACYBP	1",0.1
S100B,"TNIP1	1",0.1
S100B,"STK38	1",0.1
S100B,"AHNAK	1",0.1
S1PR1,"PDGFRB	1",0.1
S1PR1,"HTR1D	1",0.1
SCARB2,"THBS1	1",0.1
SCNN1A,"STX1A	1",0.1
SCNN1B,"STX1A	1",0.1
SCNN1G,"STX1A	1",0.1
SCP2,"ACAA2	1",0.1
SCT,"SCTR	1",0.1
SCTR,"CPAMD8	1",0.1
SDC1,"CASK	1",0.1
SDC1,"SDCBP	1",0.1
SDC3,"TUBB	1",0.1
SDCBP,"SOX4	1",0.1
SELP,"SELPLG	1",0.1
SELP,"AP1M1	1",0.1
SELP,"SNX17	1",0.1
SEMG1,"SEMG2	1",0.1
SEMG1,"TGM1	1",0.1
SEMG2,"TGM1	1",0.1
SERPINA1,"PRTN3	1",0.1
SERPINA3,"CTSG	1",0.1
SERPINA3,"CTRL	1",0.1
SERPINA3,"CTRB1	1",0.1
SERPINA3,"CMA1	1",0.1
SERPINA3,"MMP1	1",0.1
SERPINA3,"CELA1	1",0.1
SERPINA3,"ELANE	1",0.1
SERPINA3,"MST1	1",0.1
SERPINA3,"KLK2	1",0.1
SERPINA3,"ERBB2	1",0.1
SERPINA3,"KLK3	1",0.1
SERPINA3,"F5	1",0.1
SERPINA3,"POLA1	1",0.1
SERPINA3,"CTRC	1",0.1
SERPINA3,"DNAJC1	1",0.1
SERPINA5,"PLAT	1",0.1
SERPINA5,"PROC	1",0.1
SERPINA5,"SEMG2	1",0.1
SERPINA5,"THBD	1",0.1
SERPINB13,"PLG	1",0.1
SERPINB13,"PRTN3	1",0.1
SERPINB2,"RB1	1",0.1
SERPINB2,"PLAU	1",0.1
SERPINB6,"PLG	1",0.1
SERPINB6,"PROC	1",0.1
SERPINB6,"PLAU	1",0.1
SERPINC1,"SDC2	1",0.1
SERPINC1,"KLK2	1",0.1
SERPINC1,"PLG	1",0.1
SERPINC1,"F2	1",0.1
SERPINE1,"PLG	1",0.1
SERPINE1,"PLAT	1",0.1
SERPINE1,"PLAU	1",0.1
SERPINE1,"VTN	1",0.1
SERPINE1,"LRP1B	1",0.1
SERPING1,"PLG	1",0.1
SERPING1,"PLAT	1",0.1
SERPING1,"SELP	1",0.1
SERPING1,"F2	1",0.1
SERPINH1,"SLC2A4	1",0.1
SERPINI1,"PLG	1",0.1
SERPINI1,"PLAT	1",0.1
SETDB1,"SNIP1	1",0.1
SF3A2,"SMURF2	1",0.1
SF3B1,"SNIP1	1",0.1
SGTA,"TMPO	1",0.1
SH3BP2,"VAV1	1",0.1
SH3BP2,"ZAP70	1",0.1
SHB,"VAV1	1",0.1
SHB,"ZAP70	1",0.1
SHB,"SRC	1",0.1
SHC1,"ZAP70	1",0.1
SHC1,"SP1	1",0.1
SHC1,"SRC	1",0.1
SIAH2,"VAV1	1",0.1
SKIL,"CDC16	1",0.1
SKIL,"FZR1	1",0.1
SKIL,"CPNE1	1",0.1
SKIL,"CPNE2	1",0.1
SKIL,"CPNE4	1",0.1
SKIL,"SMURF2	1",0.1
SKIV2L,"SNRPB	1",0.1
SKP2,"UBB	1",0.1
SKP2,"WEE1	1",0.1
SLA,"VAV1	1",0.1
SLA,"ZAP70	1",0.1
SLC2A4,"RAB7A	1",0.1
SLC2A4,"STRN3	1",0.1
SLC2A4,"MVP	1",0.1
SLC2A4,"PDIA6	1",0.1
SLC2A4,"UBA52	1",0.1
SLC2A4,"LEPREL4	1",0.1
SLC2A4,"UBE2N	1",0.1
SLC2A4,"KBTBD10	1",0.1
SLC2A4,"ARFIP1	1",0.1
SLC2A4,"LEPRE1	1",0.1
SLC2A4,"MAP1S	1",0.1
SLC2A4,"FAR1	1",0.1
SLC2A4,"ESYT2	1",0.1
SLC2A4,"C1QTNF5	1",0.1
SLC2A4,"CCDC116	1",0.1
SLC2A4,"FKBP10	1",0.1
SLC6A4,"STX1A	1",0.1
SLC6A9,"STX1A	1",0.1
SLC8A1,"TRPC3	1",0.1
SLC9A1,"YWHAB	1",0.1
SLC9A1,"MAP4K4	1",0.1
SLC9A1,"CHP	1",0.1
SLC9A1,"TESC	1",0.1
SLC9A2,"SPTAN1	1",0.1
SLC9A2,"SPTA1	1",0.1
SLC9A2,"SRC	1",0.1
SLC9A3,"SLC9A3R1	1",0.1
SLC9A3,"SLC9A3R2	1",0.1
SLC9A3,"CHP	1",0.1
SLC9A3,"CHP2	1",0.1
SMAD1,"SMAD5	1",0.1
SMAD1,"ZBTB44	1",0.1
SMAD1,"TTF2	1",0.1
SMAD1,"MLL2	1",0.1
SMAD1,"SF3B1	1",0.1
SMAD1,"RFX1	1",0.1
SMAD1,"ZSCAN4	1",0.1
SMAD1,"PSMD11	1",0.1
SMAD1,"SOX5	1",0.1
SMAD1,"VPS24	1",0.1
SMAD1,"TTF1	1",0.1
SMAD1,"STARD13	1",0.1
SMAD1,"PIGQ	1",0.1
SMAD1,"PUM1	1",0.1
SMAD1,"ANKRD27	1",0.1
SMAD1,"ICK	1",0.1
SMAD1,"ZDHHC3	1",0.1
SMAD1,"SMARCE1	1",0.1
SMAD1,"ZNF510	1",0.1
SMAD1,"PSMD1	1",0.1
SMAD1,"ZNF76	1",0.1
SMAD1,"HBP1	1",0.1
SMAD1,"SNRNP70	1",0.1
SMAD2,"SKIL	1",0.1
SMAD2,"SP1	1",0.1
SMAD2,"ZEB1	1",0.1
SMAD2,"MYC	1",0.1
SMAD3,"SKIL	1",0.1
SMAD3,"PAX8	1",0.1
SMAD3,"PRTN3	1",0.1
SMAD3,"SPTBN1	1",0.1
SMAD3,"ZEB1	1",0.1
SMAD3,"MYC	1",0.1
SMAD4,"SMAD5	1",0.1
SMAD4,"SKIL	1",0.1
SMAD4,"TDG	1",0.1
SMAD4,"MYOD1	1",0.1
SMAD4,"PRPF40A	1",0.1
SMAD4,"ODZ3	1",0.1
SMAD4,"RFX1	1",0.1
SMAD4,"ATF7IP	1",0.1
SMAD4,"PSMD11	1",0.1
SMAD4,"DCP1B	1",0.1
SMAD4,"HMG20A	1",0.1
SMAD4,"XPO5	1",0.1
SMAD4,"RPL28	1",0.1
SMAD4,"TCTA	1",0.1
SMAD4,"RALA	1",0.1
SMAD4,"GPNMB	1",0.1
SMAD4,"PSG9	1",0.1
SMAD4,"TH1L	1",0.1
SMAD4,"MAPK13	1",0.1
SMAD4,"TM9SF2	1",0.1
SMAD4,"ZBED5	1",0.1
SMAD4,"CNKSR1	1",0.1
SMAD4,"RMND5B	1",0.1
SMAD4,"UHRF2	1",0.1
SMAD4,"MAPK1	1",0.1
SMAD4,"PSG2	1",0.1
SMAD4,"C16orf57	1",0.1
SMAD4,"SNRNP70	1",0.1
SMAD4,"SPTBN1	1",0.1
SMAD5,"SF3B1	1",0.1
SMAD5,"MTMR10	1",0.1
SMAD5,"PNKP	1",0.1
SMAD5,"SFPQ	1",0.1
SMAD5,"SNRPA	1",0.1
SMAD5,"PSMD11	1",0.1
SMAD5,"U2AF2	1",0.1
SMAD5,"SOX5	1",0.1
SMAD5,"RBM4	1",0.1
SMAD5,"RYR2	1",0.1
SMAD5,"VPS24	1",0.1
SMAD5,"PPIL4	1",0.1
SMAD5,"SNRNP70	1",0.1
SMAD5,"WWP1	1",0.1
SMAD7,"ZNF107	1",0.1
SMAD7,"ZBTB44	1",0.1
SMAD7,"TTF2	1",0.1
SMAD7,"MYOD1	1",0.1
SMAD7,"SOX5	1",0.1
SMAD7,"ASH1L	1",0.1
SMAD7,"ZBTB11	1",0.1
SMAD7,"SOX13	1",0.1
SMAD7,"TTF1	1",0.1
SMAD9,"SVEP1	1",0.1
SMAD9,"PIR	1",0.1
SMAD9,"MLL2	1",0.1
SMAD9,"ERVV-1	1",0.1
SMAD9,"SF3B1	1",0.1
SMAD9,"CPXM2	1",0.1
SMAD9,"EXPH5	1",0.1
SMAD9,"RFX1	1",0.1
SMAD9,"LEMD3	1",0.1
SMAD9,"ZSCAN4	1",0.1
SMAD9,"KIAA0226	1",0.1
SMAD9,"SECISBP2	1",0.1
SMAD9,"ZNF484	1",0.1
SMAD9,"ZNF587	1",0.1
SMAD9,"ARHGAP9	1",0.1
SMAD9,"PKP2	1",0.1
SMAD9,"PELP1	1",0.1
SMAD9,"TMEM57	1",0.1
SMAD9,"ASH2L	1",0.1
SMAD9,"SNRNP70	1",0.1
SMAD9,"HEY1	1",0.1
SMAD9,"PSAP	1",0.1
SMAD9,"TTC37	1",0.1
SMAD9,"NAGK	1",0.1
SMAD9,"SIL1	1",0.1
SMAD9,"DNAJA3	1",0.1
SMAD9,"DKK1	1",0.1
SMAD9,"PABPC4	1",0.1
SMAD9,"PLEC	1",0.1
SMAD9,"STAG1	1",0.1
SMAD9,"CEP135	1",0.1
SMAD9,"EVC2	1",0.1
SMAD9,"ARID1B	1",0.1
SMAD9,"MAN1C1	1",0.1
SMAD9,"CHPF	1",0.1
SMAD9,"RNF123	1",0.1
SMAD9,"ABTB1	1",0.1
SMAD9,"PSMD8	1",0.1
SMAD9,"KDM6A	1",0.1
SMAD9,"EIF3C	1",0.1
SMAD9,"PPP2R5E	1",0.1
SMAD9,"VPS8	1",0.1
SMAD9,"RANBP9	1",0.1
SMAD9,"CTR9	1",0.1
SMAD9,"AFF1	1",0.1
SMAD9,"XAB2	1",0.1
SMAD9,"TRIM29	1",0.1
SMAD9,"MCM3AP	1",0.1
SMAD9,"PPARD	1",0.1
SMAD9,"EIF3F	1",0.1
SMAD9,"BAZ1A	1",0.1
SMAD9,"ZNF592	1",0.1
SMAD9,"MTMR10	1",0.1
SMAD9,"MAN1A2	1",0.1
SMAD9,"OTUB1	1",0.1
SMAD9,"UBA6	1",0.1
SMAD9,"RMND5A	1",0.1
SMAD9,"PHKA2	1",0.1
SMAD9,"DNAJC7	1",0.1
SMAD9,"TBCD	1",0.1
SMAD9,"YWHAQ	1",0.1
SMAD9,"PNPLA2	1",0.1
SMAD9,"MTMR11	1",0.1
SMAD9,"SMG1	1",0.1
SMAD9,"UBE3A	1",0.1
SMAD9,"DIAPH3	1",0.1
SMAD9,"CLPB	1",0.1
SMAD9,"ZNF83	1",0.1
SMAD9,"MGAT1	1",0.1
SMAD9,"ASB2	1",0.1
SMAD9,"MAN2B1	1",0.1
SMAD9,"UNC45A	1",0.1
SMAD9,"RRBP1	1",0.1
SMAD9,"HUWE1	1",0.1
SMARCB1,"SRC	1",0.1
SMN1,"SNRPB	1",0.1
SMN2,"SNRPB	1",0.1
SMURF2,"TMEM139	1",0.1
SNAP25,"SYT1	1",0.1
SNAP25,"VAMP2	1",0.1
SNAP25,"STX1A	1",0.1
SNIP1,"HIPK1	1",0.1
SNIP1,"ZCCHC7	1",0.1
SNRNP70,"SMURF2	1",0.1
SNRNP70,"PRPF40A	1",0.1
SNRNP70,"HTATSF1	1",0.1
SNRNP70,"GEMIN2	1",0.1
SNRNP70,"SNRPC	1",0.1
SNRNP70,"SCAF11	1",0.1
SNRNP70,"CTDP1	1",0.1
SNRNP70,"NUDT21	1",0.1
SNRNP70,"ZRANB2	1",0.1
SNRNP70,"DDX17	1",0.1
SNRNP70,"SRPK1	1",0.1
SNRPA,"PAPOLA	1",0.1
SNRPB,"COIL	1",0.1
SNRPB,"SNRPD3	1",0.1
SNRPB,"SNRPD1	1",0.1
SNRPB,"STXBP2	1",0.1
SNRPB,"SMNDC1	1",0.1
SNRPB,"TOP3B	1",0.1
SNRPB,"PRMT5	1",0.1
SNRPB,"CTDP1	1",0.1
SNRPB,"DDX20	1",0.1
SNRPB,"GEMIN5	1",0.1
SNRPB,"GEMIN4	1",0.1
SNRPB,"STXBP3	1",0.1
SNRPB,"LSM11	1",0.1
SNRPB,"WDR77	1",0.1
SNRPB,"WBP4	1",0.1
SON,"TRIP6	1",0.1
SON,"YWHAG	1",0.1
SOS1,"ZAP70	1",0.1
SOS1,"SH3KBP1	1",0.1
SOS1,"ABI1	1",0.1
SOS1,"CD2AP	1",0.1
SOS1,"GRAP	1",0.1
SOS1,"NCK2	1",0.1
SOS1,"ABI3	1",0.1
SOS1,"PACSIN1	1",0.1
SOS1,"PACSIN3	1",0.1
SOS1,"FRS2	1",0.1
SOS1,"SNX9	1",0.1
SOS1,"SNX18	1",0.1
SP1,"SREBF1	1",0.1
SP1,"TAL1	1",0.1
SP1,"OGT	1",0.1
SP1,"YY1	1",0.1
SP1,"SREBF2	1",0.1
SP1,"SP4	1",0.1
SP1,"SP3	1",0.1
SP1,"KLF10	1",0.1
SP1,"KLF4	1",0.1
SP1,"SF3A1	1",0.1
SP1,"PER3	1",0.1
SP1,"PPP1R13L	1",0.1
SP1,"DROSHA	1",0.1
SP1,"ZBTB7A	1",0.1
SP1,"MIER1	1",0.1
SP1,"POGZ	1",0.1
SP1,"ZBTB16	1",0.1
SP1,"TAF4	1",0.1
SP1,"AATF	1",0.1
SP1,"MIS18BP1	1",0.1
SP1,"SKIV2L2	1",0.1
SP100,"SNIP1	1",0.1
SPARC,"THBS1	1",0.1
SPARC,"TGFB1	1",0.1
SPARC,"TGM2	1",0.1
SPARC,"VEGFA	1",0.1
SPI1,"SPIB	1",0.1
SPINK1,"CTRC	1",0.1
SPINK1,"NRSN1	1",0.1
SPTA1,"SPTB	1",0.1
SPTA1,"ABI1	1",0.1
SPTA1,"SPTBN2	1",0.1
SPTAN1,"SPTB	1",0.1
SPTAN1,"SRC	1",0.1
SPTAN1,"SYN1	1",0.1
SPTAN1,"ABI1	1",0.1
SPTAN1,"SHANK1	1",0.1
SPTAN1,"TANC1	1",0.1
SPTB,"CSRP3	1",0.1
SPTBN1,"CPNE1	1",0.1
SPTBN1,"CPNE4	1",0.1
SPTBN1,"ACTR1A	1",0.1
SRC,"GNB2L1	1",0.1
SRC,"TERT	1",0.1
SRC,"IKBKG	1",0.1
SRC,"VCL	1",0.1
SRC,"WAS	1",0.1
SRC,"SYN1	1",0.1
SRC,"TXK	1",0.1
SRC,"SYK	1",0.1
SRC,"TYRO3	1",0.1
SRC,"STAT1	1",0.1
SRC,"SRF	1",0.1
SRC,"TIAM1	1",0.1
SRC,"TUB	1",0.1
SRC,"YWHAB	1",0.1
SRC,"STAT5A	1",0.1
SRC,"KIFAP3	1",0.1
SRC,"TRAF6	1",0.1
SRC,"KHDRBS1	1",0.1
SREBF1,"YY1	1",0.1
SREBF1,"SUMO1	1",0.1
SREBF1,"UBE2I	1",0.1
SREBF1,"TWIST2	1",0.1
SRF,"TEAD1	1",0.1
SRGN,"CCL3	1",0.1
SRI,"GCA	1",0.1
SRP19,"IPO7	1",0.1
SRP19,"IPO8	1",0.1
SRPR,"SSR2	1",0.1
SRSF1,"SNRNP70	1",0.1
SRSF2,"SNRNP70	1",0.1
SST,"SSTR1	1",0.1
SST,"SSTR2	1",0.1
SST,"SSTR3	1",0.1
SST,"SSTR4	1",0.1
SST,"SSTR5	1",0.1
SSTR1,"SSTR5	1",0.1
SSTR3,"TP53	1",0.1
SSTR5,"ADCY10	1",0.1
ST7,"GNB2L1	1",0.1
STAT1,"TYK2	1",0.1
STAT1,"GNB2L1	1",0.1
STATH,"PROL1	1",0.1
STX1A,"SYT1	1",0.1
STX1A,"VAMP1	1",0.1
STX1A,"VAMP2	1",0.1
STX1A,"VAMP7	1",0.1
STX1A,"SYT4	1",0.1
STX1A,"STXBP2	1",0.1
STX1A,"SNAP23	1",0.1
STX1A,"VAMP8	1",0.1
STX1A,"NAPA	1",0.1
STX1A,"STX8	1",0.1
STX1A,"UNC13B	1",0.1
STX1A,"STXBP6	1",0.1
STX1A,"SYTL4	1",0.1
STX1A,"STXBP5	1",0.1
STX1A,"CPLX1	1",0.1
STX1A,"TXLNA	1",0.1
STX1A,"TXLNB	1",0.1
STX1A,"SYT7	1",0.1
STX1A,"SNAP29	1",0.1
STX1A,"SNPH	1",0.1
STX4,"VAMP2	1",0.1
STX4,"SYT4	1",0.1
STX4,"VAMP8	1",0.1
STX4,"VAMP3	1",0.1
STX4,"RAB11A	1",0.1
STX4,"STXBP6	1",0.1
STX4,"TXLNG	1",0.1
STX4,"STXBP5	1",0.1
STX4,"TXLNA	1",0.1
STX4,"STXBP3	1",0.1
STX4,"TXLNB	1",0.1
STX4,"SYT7	1",0.1
STX4,"STXBP4	1",0.1
STXBP2,"VAMP2	1",0.1
SUMO2,"SAE1	1",0.1
SUMO2,"UBA2	1",0.1
SUMO2,"CUL3	1",0.1
SUMO2,"CCNE2	1",0.1
SUMO2,"TP53BP2	1",0.1
SUMO2,"KALRN	1",0.1
SUMO3,"TDG	1",0.1
SUMO3,"CUL3	1",0.1
SUMO3,"CCNE2	1",0.1
SUMO3,"TP53BP2	1",0.1
SUMO3,"KALRN	1",0.1
SYK,"VAV1	1",0.1
SYT1,"GNB2L1	1",0.1
SYT1,"SYT4	1",0.1
SYT1,"SYNCRIP	1",0.1
SYT1,"ZDHHC17	1",0.1
SYT1,"STON2	1",0.1
SYT1,"SV2B	1",0.1
SYT1,"NRXN1	1",0.1
SYT1,"TFAP2A	1",0.1
TAF1A,"CD3EAP	1",0.1
TAL1,"KAT2B	1",0.1
TAL1,"SIN3A	1",0.1
TAL1,"ZHX1	1",0.1
TAL1,"NCAPG2	1",0.1
TAL1,"ELSPBP1	1",0.1
TAP1,"TAP2	1",0.1
TAP1,"TAPBP	1",0.1
TAP2,"TAPBP	1",0.1
TBCB,"USP7	1",0.1
TBXA2R,"GNA13	1",0.1
TCL1A,"AKT3	1",0.1
TCP1,"TUBA4A	1",0.1
TCP1,"TUBA8	1",0.1
TCP1,"CCT5	1",0.1
TCP1,"CCT7	1",0.1
TCP10,"PARD6A	1",0.1
TCP10,"PARD6B	1",0.1
TDG,"SNIP1	1",0.1
TDGF1,"ACVR1C	1",0.1
TEAD1,"VGLL1	1",0.1
TEAD1,"YAP1	1",0.1
TEAD1,"VGLL4	1",0.1
TEAD1,"VGLL2	1",0.1
TEC,"VAV1	1",0.1
TEP1,"TERT	1",0.1
TERT,"XPO1	1",0.1
TERT,"PINX1	1",0.1
TERT,"PTGES3	1",0.1
TERT,"SMG6	1",0.1
TERT,"XRCC5	1",0.1
TERT,"MCRS1	1",0.1
TERT,"SMG5	1",0.1
TF,"TFRC	1",0.1
TF,"TFR2	1",0.1
TFAP2A,"DEK	1",0.1
TFAP2A,"TP53	1",0.1
TFAP2A,"WWP1	1",0.1
TFAP2A,"WWP2	1",0.1
TFAP2A,"MAGI1	1",0.1
TFAP2A,"CITED2	1",0.1
TFAP2A,"LDLRAP1	1",0.1
TFAP2A,"CITED4	1",0.1
TFAP2A,"EPN2	1",0.1
TFDP1,"TP53	1",0.1
TFDP1,"NPDC1	1",0.1
TFDP1,"SERTAD2	1",0.1
TFRC,"RANBP9	1",0.1
TFRC,"GABARAP	1",0.1
TG,"HSP90B1	1",0.1
TGFB1,"THBS1	1",0.1
THBS1,"CORO1A	1",0.1
THBS2,"THBS3	1",0.1
TMPO,"BANF1	1",0.1
TMPO,"AKAP8L	1",0.1
TMPO,"GMCL1	1",0.1
TMPO,"SGTB	1",0.1
TMPRSS15,"SPINK1	1",0.1
TNC,"PTPRB	1",0.1
TNFAIP3,"LAPTM5	1",0.1
TNFRSF17,"TRAF1	1",0.1
TNFRSF17,"TRAF2	1",0.1
TNFRSF17,"TRAF3	1",0.1
TNFRSF17,"TNFSF13B	1",0.1
TNFRSF17,"TNFSF13	1",0.1
TNPO1,"SRP19	1",0.1
TOPORS,"SNIP1	1",0.1
TP53BP2,"YES1	1",0.1
TP73,"GNB2L1	1",0.1
TRA@,"TRD@	1",0.1
TRA@,"TRB@	1",0.1
TRA@,"TRAT1	1",0.1
TRB@,"TRD@	1",0.1
TRB@,"TRAT1	1",0.1
TRD@,"TRG@	1",0.1
TRIM23,"CYTH1	1",0.1
TSC22D3,"JUN	1",0.1
TTN,"MYOM1	1",0.1
TTN,"MYOM2	1",0.1
TTN,"TCAP	1",0.1
TTN,"TRIM63	1",0.1
TTN,"OBSCN	1",0.1
TTN,"ANKRD1	1",0.1
TTN,"ANKRD2	1",0.1
TTN,"ANKRD23	1",0.1
TUBA1A,"SDC3	1",0.1
TUBA4A,"ZAP70	1",0.1
TXN,"TXNIP	1",0.1
TXNIP,"SMURF2	1",0.1
TYK2,"VAV1	1",0.1
TYK2,"GNB2L1	1",0.1
TYK2,"IRS2	1",0.1
TYK2,"PRMT5	1",0.1
TYK2,"STAM2	1",0.1
TYK2,"XRCC5	1",0.1
TYRO3,"YES1	1",0.1
TYROBP,"ZAP70	1",0.1
UBA52,"LAPTM5	1",0.1
UBE2B,"RAD18	1",0.1
UBE2B,"UBR2	1",0.1
UBE2I,"SNIP1	1",0.1
UBTF,"CD3EAP	1",0.1
VAMP1,"BCAP31	1",0.1
VAMP1,"SNAP23	1",0.1
VAMP1,"VAPA	1",0.1
VAMP1,"VAPB	1",0.1
VAMP2,"SYP	1",0.1
VAMP2,"SNAP23	1",0.1
VAMP2,"VAMP8	1",0.1
VAMP2,"RABAC1	1",0.1
VAMP2,"STX11	1",0.1
VAMP2,"CPLX1	1",0.1
VAMP2,"VAPA	1",0.1
VAMP2,"VAPB	1",0.1
VAMP2,"SYPL1	1",0.1
VAMP2,"TRPC3	1",0.1
VAV1,"ZYX	1",0.1
VAV1,"LAT	1",0.1
VAV1,"SOCS1	1",0.1
VAV1,"AOC3	1",0.1
VAV1,"BLNK	1",0.1
VAV1,"RACGAP1	1",0.1
VAV1,"PAG1	1",0.1
VIM,"NUP85	1",0.1
WEE1,"BRD8	1",0.1
WNT5A,"FZD5	1",0.1
WNT5A,"FZD1	1",0.1
WRNIP1,"POLD4	1",0.1
YBX1,"TFAP2A	1",0.1
YES1,"ADAM12	1",0.1
YES1,"CD2AP	1",0.1
YES1,"TRPV4	1",0.1
YES1,"GP6	1",0.1
YWHAQ,"EPB41L3	1",0.1
ZAP70,"LAT	1",0.1
ZAP70,"SIT1	1",0.1
ZAP70,"SH2B3	1",0.1
ZAP70,"PAG1	1",0.1
ZAP70,"GAB2	1",0.1
ZAP70,"SLAMF6	1",0.1
ZAP70,"SLA2	1",0.1
ZAP70,"DBNL	1",0.1
ZAP70,"FCRL3	1",0.1
ZAP70,"NFAM1	1",0.1
ZEB1,"DRAP1	1",0.1
ZFYVE9,"NUP155	1",0.1
ZFYVE9,"SUMF2	1",0.1
ZFYVE9,"UBXN11	1",0.1
ZFYVE9,"ZMYND8	1",0.1
ZFYVE9,"CHD6	1",0.1
ZFYVE9,"RHOT2	1",0.1
ZFYVE9,"SPG20	1",0.1
ZFYVE9,"SCYL2	1",0.1
ZMYM5,"SNIP1	1",0.1
ZP2,"ZPBP	1",0.1
ZP3,"ENGASE	1",0.1
